comYear,comVolume,comBookId,term,sessionPeriod,sessionTimes,meetingTimes,meetingDate,meetingName,subject,pageStart,pageEnd,docUrl,selectTerm,
113,05,,11,01,01,null,1130229,立法院第11屆第1會期內政委員會第1次全體委員會議紀錄,內政委員會第1次會議選舉第11屆第1會期召集委員,   205,   208,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00009.doc,1101,
113,05,,11,01,01,null,1130229,立法院第11屆第1會期內政委員會第1次全體委員會議紀錄,經濟委員會第1次會議選舉立法院第11屆第1會期本會召集委員,   211,   212,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00009.doc,1101,
113,05,,11,01,01,null,1130229,立法院第11屆第1會期內政委員會第1次全體委員會議紀錄,財政委員會第1次會議選舉立法院第11屆第1會期本會召集委員,   213,   216,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00009.doc,1101,
113,05,,11,01,01,null,1130229,立法院第11屆第1會期內政委員會第1次全體委員會議紀錄,教育及文化委員會第1次會議選舉第11屆第1會期本會召集委員,   217,   218,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00009.doc,1101,
113,05,,11,01,01,null,1130229,立法院第11屆第1會期內政委員會第1次全體委員會議紀錄,交通委員會第1次會議選舉第11屆第1會期本會召集委員,   219,   220,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00009.doc,1101,
113,05,,11,01,01,null,1130229,立法院第11屆第1會期內政委員會第1次全體委員會議紀錄,司法及法制委員會第1次會議選舉第11屆第1會期本會召集委員,   221,   224,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00009.doc,1101,
113,05,,11,01,01,null,1130229,立法院第11屆第1會期內政委員會第1次全體委員會議紀錄,社會福利及衛生環境委員會第1次會議選舉第11屆第1會期本會召集委員,   225,   226,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00009.doc,1101,
113,05,,11,01,02,null,1130304,立法院第11屆第1會期內政委員會第2次全體委員會議紀錄,內政委員會第2次會議邀請海洋委員會主任委員、大陸委員會主任委員、國防部及海軍司令部參謀長就「金門撞船案：翻船執法過程及後續處理」進行專題報告，並備質詢,   227,   328,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00010.doc,1101,
113,05,,11,01,02,null,1130304,立法院第11屆第1會期司法及法制委員會第2次全體委員會議紀錄,司法及法制委員會第2次會議邀請司法院秘書長列席說明立法計畫，並備質詢,   329,   384,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/05/LCIDC01_1130501_00011.doc,1101,
113,06,,11,01,02,null,1130304,立法院第11屆第1會期社會福利及衛生環境委員會第2次全體委員會議紀錄,社會福利及衛生環境委員會第2次會議邀請行政院食品安全辦公室、衛生福利部部長、食品藥物管理署就「食安五環執行狀況及蘇丹紅事件處理之檢討」進行專題報告，並備質詢,   209,   296,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/06/LCIDC01_1130601_00009.doc,1101,
113,06,,11,01,01,null,1130305,立法院第11屆第1會期程序委員會第1次會議紀錄,程序委員會第1次會議一、選舉第11屆第1會期本會召集委員；二、審定本院第11屆第1會期第4次會議議事日程及人民請願案,   297,   328,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/06/LCIDC01_1130601_00010.doc,1101,
113,06,,11,01,02,null,1130306,立法院第11屆第1會期外交及國防委員會第2次全體委員會議紀錄,外交及國防委員會第2次會議邀請國軍退除役官兵輔導委員會主任委員馮世寬報告業務概況，並備質詢,   329,   382,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/06/LCIDC01_1130601_00011.doc,1101,
113,07,,11,01,03,null,1130306,立法院第11屆第1會期內政委員會第3次全體委員會議紀錄,內政委員會第3次會議邀請大陸委員會主任委員及交通部次長、交通部觀光署署長就「赴陸旅遊團停招：決策過程與後續影響評估」進行專題報告，並備質詢,     1,    76,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/07/LCIDC01_1130701_00002.doc,1101,
113,07,,11,01,03,null,1130306,立法院第11屆第1會期司法及法制委員會第3次全體委員會議紀錄,司法及法制委員會第3次會議邀請行政院人事行政總處人事長列席報告業務概況及立法計畫，並備質詢,    77,   124,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/07/LCIDC01_1130701_00003.doc,1101,
113,07,,11,01,03,null,1130306,立法院第11屆第1會期社會福利及衛生環境委員會第3次全體委員會議紀錄,社會福利及衛生環境委員會第3次會議邀請勞動部部長、外交部、勞動力發展署、衛生福利部、內政部、國家安全局就「我國開放印度移工對本國勞工就業市場之衝擊」進行專題報告，並備質詢,   125,   214,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/07/LCIDC01_1130701_00004.doc,1101,
113,07,,11,01,04,null,1130307,立法院第11屆第1會期內政委員會第4次全體委員會議紀錄,內政委員會第4次會議邀請大陸委員會主任委員及財團法人海峽交流基金會董事長列席報告業務概況，並備質詢,   215,   268,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/07/LCIDC01_1130701_00005.doc,1101,
113,07,,11,01,02,null,1130304,立法院第11屆第1會期財政委員會第2次全體委員會議紀錄,財政委員會第2次會議邀請金融監督管理委員會黃主任委員天牧率所屬機關首長暨中央存款保險股份有限公司、監管相關機構有關之財團法人、臺灣證券交易所股份有限公司、臺灣期貨交易所股份有限公司、臺灣集中保管結算所股份有限公司等董事長、總經理列席業務報告，並備質詢（113年3月4日、113年3月7日為一次會）,   269,   322,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/07/LCIDC01_1130701_00006.doc,1101,
113,07,,11,01,02,null,1130307,立法院第11屆第1會期財政委員會第2次全體委員會議紀錄,財政委員會第2次會議邀請財政部莊部長翠雲率所屬機關首長暨國營事業董事長、總經理（含各轉投資事業機構公股代表之董、監事）列席業務報告，並備質詢（113年3月4日、113年3月7日為一次會）,   323,   378,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/07/LCIDC01_1130701_00007.doc,1101,
113,08,,11,01,03,null,1130307,立法院第11屆第1會期外交及國防委員會第3次全體委員會議紀錄,外交及國防委員會第3次會議邀請國防部部長邱國正報告業務概況，並備質詢,     1,    60,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/08/LCIDC01_1130801_00002.doc,1101,
113,08,,11,01,02,null,1130304,立法院第11屆第1會期經濟委員會第2次全體委員會議紀錄,經濟委員會第2次會議邀請農業部部長列席報告業務概況，並備質詢（113年3月4日、113年3月6日、113年3月7日為一次會）,    61,   124,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/08/LCIDC01_1130801_00003.doc,1101,
113,08,,11,01,02,null,1130306,立法院第11屆第1會期經濟委員會第2次全體委員會議紀錄,經濟委員會第2次會議邀請國家發展委員會主任委員列席報告業務概況，並備質詢（113年3月4日、113年3月6日、113年3月7日為一次會）,   125,   186,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/08/LCIDC01_1130801_00004.doc,1101,
113,08,,11,01,02,null,1130307,立法院第11屆第1會期經濟委員會第2次全體委員會議紀錄,經濟委員會第2次會議邀請經濟部部長率台灣電力股份有限公司董事長就「電價調漲對產業、民生等衝擊研擬配套措施」進行報告，並備質詢（113年3月4日、113年3月6日、113年3月7日為一次會）,   187,   250,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/08/LCIDC01_1130801_00005.doc,1101,
113,08,,11,01,02,null,1130304,立法院第11屆第1會期教育及文化委員會第2次全體委員會議紀錄,教育及文化委員會第2次會議邀請教育部部長潘文忠列席報告業務概況，並備質詢（113年3月4日、113年3月7日為一次會）,   251,   322,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/08/LCIDC01_1130801_00006.doc,1101,
113,08,,11,01,02,null,1130307,立法院第11屆第1會期教育及文化委員會第2次全體委員會議紀錄,教育及文化委員會第2次會議邀請國立故宮博物院院長蕭宗煌列席報告業務概況，並備質詢（113年3月4日、113年3月7日為一次會）,   323,   380,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/08/LCIDC01_1130801_00007.doc,1101,
113,09,,11,01,04,null,1130307,立法院第11屆第1會期司法及法制委員會第4次全體委員會議紀錄,司法及法制委員會第4次會議邀請法務部部長率所屬單位主管列席報告業務概況及立法計畫，並備質詢,     1,   132,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/09/LCIDC01_1130901_00002.doc,1101,
113,09,,11,01,04,null,1130307,立法院第11屆第1會期社會福利及衛生環境委員會第4次全體委員會議紀錄,社會福利及衛生環境委員會第4次會議邀請衛生福利部部長、中央健康保險署、食品藥物管理署就「健保藥價調整，藥廠停產慢性病用藥之因應作為」進行專題報告，並備質詢,   133,   210,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/09/LCIDC01_1130901_00003.doc,1101,
113,09,,11,01,02,null,1130304,立法院第11屆第1會期交通委員會第2次全體委員會議紀錄,交通委員會第2次會議邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢（113年3月4日、113年3月6日、113年3月7日為一次會）,   211,   254,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/09/LCIDC01_1130901_00004.doc,1101,
113,09,,11,01,02,null,1130306,立法院第11屆第1會期交通委員會第2次全體委員會議紀錄,交通委員會第2次會議邀請交通部部長王國材列席報告業務概況，並備質詢（113年3月4日、113年3月6日、113年3月7日為一次會）,   255,   348,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/09/LCIDC01_1130901_00005.doc,1101,
113,09,,11,01,02,null,1130307,立法院第11屆第1會期交通委員會第2次全體委員會議紀錄,交通委員會第2次會議一、邀請數位發展部部長唐鳳列席報告業務概況，並備質詢；二、邀請數位發展部部長唐鳳就「112年度出國預算辦理成效及113年度預計效益」進行專題報告，並備質詢（113年3月4日、113年3月6日、113年3月7日為一次會）,   349,   412,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/09/LCIDC01_1130901_00006.doc,1101,
113,10,,11,01,01,null,1130308,立法院第11屆第1會期紀律委員會第1次召集委員會議紀錄,紀律委員會第1次召集委員會議商議排定本（第1）會期各月輪值召集委員人選,   191,   192,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/10/LCIDC01_1131001_00008.doc,1101,
113,10,,11,01,05,null,1130311,立法院第11屆第1會期內政委員會第5次全體委員會議紀錄,內政委員會第5次會議邀請中央選舉委員會主任委員列席報告業務概況，並備質詢,   193,   270,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/10/LCIDC01_1131001_00009.doc,1101,
113,10,,11,01,04,null,1130311,立法院第11屆第1會期外交及國防委員會第4次全體委員會議紀錄,外交及國防委員會第4次會議邀請國家安全局局長蔡明彥報告「因應中共兩會召開及年底美國總統大選，就國際及兩岸局勢發展之研析」，併請國防部副部長、海洋委員會海巡署署長列席，並備質詢,   271,   324,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/10/LCIDC01_1131001_00010.doc,1101,
113,11,,11,01,03,null,1130311,立法院第11屆第1會期交通委員會第3次全體委員會議紀錄,交通委員會第3次會議一、邀請國家通訊傳播委員會主任委員陳耀祥列席報告業務概況，並備質詢；二、邀請國家通訊傳播委員會主任委員陳耀祥就「廣電事業申設換照審查程序暨執行狀況」進行專題報告，並備質詢,     1,   142,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/11/LCIDC01_1131101_00002.doc,1101,
113,11,,11,01,05,null,1130311,立法院第11屆第1會期司法及法制委員會第5次全體委員會議紀錄,司法及法制委員會第5次會議邀請監察院秘書長列席說明立法計畫，並備質詢,   143,   192,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/11/LCIDC01_1131101_00003.doc,1101,
113,11,,11,01,02,null,1130312,立法院第11屆第1會期程序委員會第2次會議紀錄,程序委員會第2次會議審定本院第11屆第1會期第5次會議議事日程及人民請願案,   193,   232,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/11/LCIDC01_1131101_00004.doc,1101,
113,11,,11,01,06,null,1130313,立法院第11屆第1會期內政委員會第6次全體委員會議紀錄,內政委員會第6次會議一、處理113年度中央政府總預算有關海洋委員會及所屬預算凍結書面報告案計2案(一)海洋委員會函，為113年度中央政府總預算決議，檢送該會決議(一)「海洋業務」預算凍結50萬元書面報告，請查照案、(二)海洋委員會函，為113年度中央政府總預算決議，檢送海洋保育署決議(一)「海洋保育業務」預算凍結50萬元書面報告，請查照案；二、邀請海洋委員會主任委員率同所屬列席報告業務概況，並備質詢；三、審查海洋委員會函，為113年度中央政府總預算決議，檢送海巡署及所屬決議(一)「海巡業務」預算凍結50萬元書面報告，請查照案；四、「海洋保育法草案」：(一)審查行政院函請審議「海洋保育法草案」案、(二)審查委員楊瓊瓔等20人擬具「海洋保育法草案」案,   233,   352,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/11/LCIDC01_1131101_00005.doc,1101,
113,11,,11,01,null,null,1130314,立法院第11屆第1會期司法及法制委員會「詐欺犯罪防制立法及各部會打詐機制盤點」公聽會紀錄,司法及法制委員會會議「詐欺犯罪防制立法及各部會打詐機制盤點」公聽會,   353,   526,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/11/LCIDC01_1131101_00006.doc,1101,
113,12,,11,01,06,null,1130313,立法院第11屆第1會期司法及法制委員會第6次全體委員會議紀錄,司法及法制委員會第6次會議邀請考試院秘書長、考選部部長、銓敘部部長及公務人員保障暨培訓委員會主任委員列席報告業務概況及立法計畫，並備質詢,     1,    76,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/12/LCIDC01_1131201_00002.doc,1101,
113,12,,11,01,03,null,1130311,立法院第11屆第1會期經濟委員會第3次全體委員會議紀錄,經濟委員會第3次會議邀請公平交易委員會主任委員列席報告業務概況，並備質詢（113年3月11日、113年3月13日、113年3月14日為一次會）,    77,   114,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/12/LCIDC01_1131201_00003.doc,1101,
113,12,,11,01,03,null,1130313,立法院第11屆第1會期經濟委員會第3次全體委員會議紀錄,經濟委員會第3次會議邀請經濟部部長報告業務概況，並備質詢（113年3月11日、113年3月13日、113年3月14日為一次會）,   115,   168,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/12/LCIDC01_1131201_00004.doc,1101,
113,12,,11,01,03,null,1130314,立法院第11屆第1會期經濟委員會第3次全體委員會議紀錄,經濟委員會第3次會議審查113年度中央政府總預算案附屬單位預算營業部分關於經濟部主管：台灣中油股份有限公司（詢答）（113年3月11日、113年3月13日、113年3月14日為一次會）,   169,   218,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/12/LCIDC01_1131201_00005.doc,1101,
113,12,,11,01,03,null,1130311,立法院第11屆第1會期教育及文化委員會第3次全體委員會議紀錄,教育及文化委員會第3次會議邀請教育部列席就「國家運動科學中心如何協助運動選手，提升參加國際競賽成績之具體作為。」進行專題報告，並備質詢（113年3月11日、113年3月14日為一次會）,   219,   280,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/12/LCIDC01_1131201_00006.doc,1101,
113,12,,11,01,03,null,1130314,立法院第11屆第1會期教育及文化委員會第3次全體委員會議紀錄,教育及文化委員會第3次會議邀請國家科學及技術委員會主任委員吳政忠列席報告業務概況，並備質詢（113年3月11日、113年3月14日為一次會）,   281,   334,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/12/LCIDC01_1131201_00007.doc,1101,
113,13,,11,01,05,null,1130313,立法院第11屆第1會期外交及國防委員會第5次全體委員會議紀錄,外交及國防委員會第5次會議邀請僑務委員會委員長徐佳青報告業務概況，並備質詢,     1,    32,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/13/LCIDC01_1131301_00002.doc,1101,
113,13,,11,01,03,null,1130313,立法院第11屆第1會期財政委員會第3次全體委員會議紀錄,財政委員會第3次會議邀請行政院主計總處朱主計長澤民、審計部陳審計長瑞敏率所屬單位主管列席業務報告，並備質詢（113年3月13日、113年3月14日為一次會）,    33,   128,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/13/LCIDC01_1131301_00003.doc,1101,
113,13,,11,01,03,null,1130314,立法院第11屆第1會期財政委員會第3次全體委員會議紀錄,財政委員會第3次會議邀請中央銀行楊總裁金龍率所屬單位主管暨財金資訊股份有限公司董事長列席業務報告，並備質詢（113年3月13日、113年3月14日為一次會）,   129,   192,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/13/LCIDC01_1131301_00004.doc,1101,
113,13,,11,01,05,null,1130313,立法院第11屆第1會期社會福利及衛生環境委員會第5次全體委員會議紀錄,社會福利及衛生環境委員會第5次會議邀請勞動部部長列席報告業務概況，並備質詢（113年3月13日、113年3月14日為一次會）,   193,   286,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/13/LCIDC01_1131301_00005.doc,1101,
113,13,,11,01,05,null,1130314,立法院第11屆第1會期社會福利及衛生環境委員會第5次全體委員會議紀錄,社會福利及衛生環境委員會第5次會議邀請環境部部長列席報告業務概況，並備質詢（113年3月13日、113年3月14日為一次會）,   287,   420,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/13/LCIDC01_1131301_00006.doc,1101,
113,14,,11,01,06,null,1130314,立法院第11屆第1會期外交及國防委員會第6次全體委員會議紀錄,外交及國防委員會第6次會議邀請國防部部長邱國正報告「面對中共常態化對我侵擾與威脅之影響與應處作為」，併請國家安全局副局長、海洋委員會副主任委員列席，並備質詢,   275,   332,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/14/LCIDC01_1131401_00010.doc,1101,
113,15,,11,01,07,null,1130318,立法院第11屆第1會期司法及法制委員會第7次全體委員會議紀錄,司法及法制委員會第7次會議邀請司法院秘書長、法務部部長、內政部警政署率所屬相關單位列席就「為維護偵查程序之順利進行及真實發現，並兼顧人權維護，如何落實偵查不公開原則及相關流程缺失之檢討」進行專題報告，並備質詢,     1,    60,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/15/LCIDC01_1131501_00002.doc,1101,
113,15,,11,01,06,null,1130318,立法院第11屆第1會期社會福利及衛生環境委員會第6次全體委員會議紀錄,社會福利及衛生環境委員會第6次會議邀請衛生福利部部長、教育部、法務部、內政部警政署就「社會安全網推動情形及策進作為」進行專題報告，並備質詢,    61,   206,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/15/LCIDC01_1131501_00003.doc,1101,
113,15,,11,01,03,null,1130319,立法院第11屆第1會期程序委員會第3次會議紀錄,程序委員會第3次會議審定本院第11屆第1會期第6次會議議事日程及人民請願案,   207,   252,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/15/LCIDC01_1131501_00004.doc,1101,
113,15,,11,01,07,null,1130320,立法院第11屆第1會期外交及國防委員會第7次全體委員會議紀錄,外交及國防委員會第7次會議邀請外交部部長吳釗燮報告業務概況，並備質詢,   253,   314,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/15/LCIDC01_1131501_00005.doc,1101,
113,15,,11,01,null,null,1130325,立法院第11屆第1會期內政委員會「海洋保育法草案」公聽會紀錄,內政委員會會議「海洋保育法草案」公聽會,   315,   396,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/15/LCIDC01_1131501_00006.doc,1101,
113,16,,11,01,07,null,1130318,立法院第11屆第1會期內政委員會第7次全體委員會議紀錄,內政委員會第7次會議邀請內政部部長率同所屬列席報告業務概況，並備質詢（113年3月18日、113年3月20日為一次會）,     1,    70,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/16/LCIDC01_1131601_00002.doc,1101,
113,16,,11,01,07,null,1130320,立法院第11屆第1會期內政委員會第7次全體委員會議紀錄,內政委員會第7次會議邀請內政部部長及國土管理署署長、原住民族委員會主任委員就「國土計畫推動辦理情形」進行專題報告，並備質詢（113年3月18日、113年3月20日為一次會）,    71,   146,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/16/LCIDC01_1131601_00003.doc,1101,
113,16,,11,01,04,null,1130318,立法院第11屆第1會期財政委員會第4次全體委員會議紀錄,財政委員會第4次會議邀請金融監督管理委員會黃主任委員天牧率臺灣證券交易所股份有限公司林董事長修銘及財團法人中華民國證券櫃檯買賣中心陳董事長永誠、中央銀行分別就「從ETF熱賣看政府如何健全投資管道引導民間游資，避免熱錢過度投入房市」進行專題報告，並備質詢（113年3月18日、113年3月20日為一次會）,   147,   214,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/16/LCIDC01_1131601_00004.doc,1101,
113,16,,11,01,04,null,1130320,立法院第11屆第1會期財政委員會第4次全體委員會議紀錄,財政委員會第4次會議處理或審查中華民國113年度中央政府總預算決議，有關財政部主管預算凍結書面報告案45案（113年3月18日、113年3月20日為一次會）,   215,   278,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/16/LCIDC01_1131601_00005.doc,1101,
